case_text,label
"Faits: Faits :

L'affaire concerne une dispute contractuelle entre Madame Marie Dubois, résidant à Genève, et Monsieur François Leblanc, résidant à Zurich. En 2020, Madame Dubois et Monsieur Leblanc ont signé un contrat de vente d'un appartement situé à Lausanne. Madame Dubois a vendu son appartement à Monsieur Leblanc pour un montant de CHF 800 000. Le contrat stipulait que la livraison de l'appartement aurait lieu le 1er juin 2021, après que Monsieur Leblanc aurait effectué les réparations prévues par le contrat.

Madame Dubois a remanié l'appartement en 2020, y compris la rénovation de la cuisine et la mise à jour des équipements électriques, conformément aux stipulations du contrat. Cependant, Monsieur Leblanc a découvert des problèmes structurels dans la toiture après avoir emménagé le 1er juin 2021. Il a estimé le coût des réparations nécessaires à CHF 50 000.

Monsieur Leblanc a contacté Madame Dubois pour discuter de ces problèmes, mais ils n'ont pu s'entendre sur la répartition des coûts. Monsieur Leblanc a ensuite engagé un expert indépendant pour évaluer les dommages, qui a conclu que les pertes structurelles existedes avant la signature du contrat. Madame Dubois a refusé de prendre en charge ces coûts, affirm",1
"Faits: **Faits :**

L'affaire concerne M. Jean Perdu, résidant à Lausanne, qui a porté recours devant le Tribunal fédéral contre une décision du Tribunal cantonal de Vaud. M. Perdu est propriétaire d'une entreprise spécialisée dans la construction de bâtiments résidentiels et commerciaux. En 2022, il a entrepris la construction d'un immeuble de quatre étages dans le quartier de Saint-Gingolph, près de Genève.

Au cours des travaux, l'entreprise de M. Perdu a reçu plusieurs avertissements de la part de l'Office cantonal de l'environnement et des forêts (OCFE) concernant des infractions environnementales. Parmi ces infractions, il est noté que :

1. **Non-respect des réglementations sur la délimitation des zones de construction** : L'entreprise a débuté la construction sans avoir obtenu l'autorisation nécessaire pour une partie du terrain, qui se trouvait en dehors de la zone constructible.

2. **Pollution de l'eau** : Des résidus de construction ont été détectés dans la rivière neighboring, en violation des normes de protection des eaux.

3. **Non-conformité des déchets** : Les déchets de construction n'ont pas été triés et éliminés conformément aux réglementations en vigueur, entraînant des amendes supplémentaires imposées par la commune.

Malgré ces violations, M. Perdu a poursuivi le projet sans prendre les mesures correctives demandées par l'OC",0
"Faits: Faits :

M. et Mme Dupont, résident à Genève, ont contacté une agence immobilière locale en juin 2022 pour vendre leur appartement de trois pièces situé dans le quartier de Plainpalais. L'agence, représentée par M. Leclair, a rédigé un mandat de vente exclusif en faveur de M. et Mme Dupont, valable pour une durée de six mois à partir du 1er juillet 2022.

Quand M. et Mme Dupont ont accepté l'offre d'achat d'un couple local en septembre 2022, ils ont décidé de résilier le mandat sans en informer M. Leclair, comme le leur permettait le contrat. Ils ont immédiatement listé l'appartement sur une plateforme en ligne de vente privée, attirant plusieurs acheteurs potentiels.

Le 15 octobre 2022, M. et Mme Dupont ont signé une vente privée avec un couple sans passer par une agence, ce qui a irrité M. Leclair. Il a alors réclamé le paiement d'une commission de vente, ce qui a conduit M. et Mme Dupont a introduit une plainte contre lui pour ""tentative d'extorsion"" auprès du tribunal cantonal de Genève qui a déclaré l'innocence de M. Leclair.

En mai 2023, M. Leclair a demandé au Tribunal fédéral suisse",0
"Faits: Faits :

Jean Dubois, un citoyen suisse résidant à Genève, a travaillé comme manager de projet chez l'entreprise AGB SA, une société spécialisée dans la technologie de l'information, pendant dix ans. En 2020, Jean a été licencié par AGB SA pourmotifs liés à des réductions de coûts et à la restructuration de l'entreprise. Lors de son licenciement, Jean a signé un accord de sortie qui stipulait un préavis de quatre mois, une indemnité de départ de 100 000 CHF et un bonus non versé de 50 000 CHF. Cependant, Jean a découvert par la suite qu'il a été privé de ses droits de participation aux bénéfices pour les années 2018 et 2019, soit une somme totale de 30 000 CHF.

Jean a contacté AGB SA pour demander le paiement de cette somme, mais l'entreprise a refusé de le verser, arguant que les modalités de versement des droits de participation aux bénéfices n'étaient pas clairement définies dans le contrat de travail de Jean. De plus, AGB SA a affirmé que l'accord de sortie que Jean a signé libérait l'entreprise de toutes ses obligations financières envers lui.

Jean a alors engagé une procédure auprès du tribunal cantonal de Genève pour réclamer le paiement des 30 00",1
"Faits: Faits :

1. Participants à l'affaire :
   - **Demandeur** : Martin Koch
   - **Défendeur** : Société Anonyme X (SAX)
   - **Victime** : Pierre Dupont

2. Contexte :
   - Martin Koch est le PDG de la Société Anonyme X (SAX), spécialisée dans la vente de véhicules électriques. Pierre Dupont est un client de longue date de SAX.

3. Événements :
   - En janvier 2022, Pierre Dupont achète une voiture électrique auprès de SAX pour la somme de 50 000 CHF.
   - En août 2022, la batterie de la voiture électrique présente des signes de défaillance, permettant seulement une autonomie réduite et des arrêts fréquents.
   - Pierre Dupont contacte le service après-vent de SAX, qui lui recommande de ramener la voiture au garage pour une inspection.
   - Lors de l'inspection, il est révélé que la batterie contient des composants non conformes aux normes de sécurité suisse, mais SAX refuse de reconnaître la responsabilité.
   - Martin Koch, le PDG de SAX, exige que Pierre Dupont paye une partie des réparations, bien que le problème soit clairement causé par un défaut potentiellement dangereux de fabrication.

4. Violations :
   - **Non-conformité aux normes de sécurité** : Les compos",0
"Faits: Faits :

Dans cette affaire, M. Jean Dupont, un citoyen suisse résidant à Lausanne, a été embauché par la société XYZ S.A., basée à Genève, en tant que responsable des ressources humaines. En octobre 2022, M. Dupont a découvert que plusieurs employés de l'entreprise, dont Mme Marie Lefèvre et M. Pierre Berger, travaillaient pour un concurrent direct de XYZ S.A. en dehors de leurs horaires de travail chez XYZ S.A. en utilisant leur ordinateur de bureau et leur connexion internet de l'entreprise. M. Dupont a immédiatement notifié sa direction de ces activités illégales et a suspendu l'accès des concernés à leurs comptes professionnels.

En réaction, M. Dupont a envoyé un courriel à tous les employés de XYZ S.A. dans lequel il les prévenait des conséquences graves de telles actions, incluant une enquête interne et des sanctions disciplinaires. Cet e-mail comportait des informations sensibles relatives à l'enquête en cours, y compris des noms et des détails des employés concernés. L'e-mail a été envoyé en cas de reproches de collaboration illégale, sans obtenir l'autorisation préalable de la direction. Le lendemain, M. Dupont a également publié sur les réseaux sociaux professionnels en ligne (LinkedIn et Xing) une version édulcorée de l'enquête, sans préciser qu'il s'agissait d'une enquête officielle de l'entreprise",0
"Faits: **Faits :**

L'affaire concerne un couple, Monsieur et Madame Dupont, domiciliés à Genève, qui ont acheté un appartement ancien de trois étages situé dans le quartier historique de La Servette. Les Dupont ont entrepris des travaux de rénovation du bâtiment sans obtenir les autorisations nécessaires auprès des autorités compétentes de la Ville de Genève.

Madame Dupont est architecte et a supervisé les travaux, qui incluaient la modification de la structure porteuse, l'ajout de nouvelles fenêtres, et l'aménagement de balcons non conformes aux régulations locales. Les travaux ont également inclus la démolition partielle de murs internes créant des espaces plus ouverts, contrairement aux plans d'origine approuvés par la ville.

Durant les travaux, les voisins proches, notamment M. et Mme Klein, ont signalé plusieurs infractions, telles que des nuisances sonores excessives, des nuisances de poussière et de matériaux de construction dans les domaines publics, et des violations des règles de construction en matière de sécurité. M. et Mme Klein ont ensuite déposé plainte auprès de la Municipalité de Genève, qui a ouvert une enquête.

Nous avons mené une inspection sur place qui a révélé de multiples irrégularités, notamment l'absence de permis de construire, le non-respect des normes de sécurité, et les modifications structurelles non approuvées. Suite à l'enquête, la Municipalité de Genève a émis plusieurs amendes contre les Dupont pour",0
"Faits: Faits :

Madame Marie Dupont, une ressortissante française, a travaillé en Suisse comme assistante administrative dans une société de marketing basée à Genève. Durant son contrat de travail de trois ans, elle a signé une clause de non-concurrence dans son contrat de travail stipulant qu'en cas de résiliation de son contrat, elle ne pourrait pas travailler pour une entreprise concurrente pendant deux ans. Cette clause était conçue pour protéger les intérêts économiques de l'entreprise en raison de l'accès privilégié de Madame Dupont à des informations sensibles et des clients.

Après trois ans, Madame Dupont a quitté son emploi et a rapidement trouvé un poste chez une entreprise concurrente, Startup X, également basée à Genève. Startup X était dans le même secteur d'activité que son ancien employeur, et Madame Dupont a immédiatement commencé à utiliser les informations et les contacts qu'elle avait acquis pendant son emploi précédent.

Lors de la résiliation de son contrat, Madame Dupont a reçu une indemnité de départ conformément à la loi suisse sur le travail. Elle a également signé une lettre de recommandation de son ancien employeur, qui ne mentionnait pas explicitement la clause de non-concurrence.

Suite à la découverte de cette violation, l'ancien employeur de Madame Dupont a engagé des poursuites judiciaires contre elle pour violation de la clause de non-concurrence. La demande au Tribunal fédéral suisse vise à faire respecter la clause de non-concurrence et à obtenir des",0
"Faits: Faits :

M. et Mme Dupont résident à Lausanne. En 2018, ils ont acheté une maison familiale à Gralsweiler (FR), dans le canton de Fribourg. Le vendeur était M. Fischer, qui leur a assuré que la maison était exempte de tout litige et en bon état structurel.

En 2020, les Dupont ont entrepris des travaux de rénovation. Pendant ces travaux, ils ont découvert des fissures importantes sur les murs extérieurs et le sous-sol. Une évaluation par un expert indépendant a révélé que la structure de la maison était gravement détériorée et que les réparations nécessaires coûteraient CHF 80'000.

Les Dupont ont demandé à M. Fischer de rembourser les frais de réparation ou de réduire le prix de vente de la maison en conséquence. Malheureusement, M. Fischer a refusé. En face de cette impasse, M. et Mme Dupont ont engagé un avocat qui a intenté une action en justice contre M. Fischer.

M. Fischer conteste la vérité du diagnostic de l'expert, affirmant que les problèmes sont mineurs et que les réparations sont exagérées. Il plaide également qu'il a déjà agi de bonne foi.

Pendant ce temps, les travaux de réparation ont été réalisés par un entrepreneur recommandé par les Dupont. La facture totale s'élève à CH",1
"Faits: ### Faits :

L'affaire concerne M. Jean Dupont, un résident suisse de 35 ans, propriétaire d'une entreprise de construction située à Genève. M. Dupont a entrepris la construction d'un immeuble résidentiel sans obtenir les permis nécessaires auprès des autorités locales. Les travaux ont débuté en septembre 2022 sans que M. Dupont n'ait déposé le dossier de permis de construction requis par la législation cantonale et fédérale. Malgré plusieurs mises en demeure de la part des autorités, M. Dupont a continué les travaux.

En décembre 2022, les voisins de M. Dupont ont déposé une plainte auprès des autorités locales, invoquant des nuisances sonores excessives et des infractions aux règles de zonage. Une inspection de la ville a confirmé que les travaux étaient illégaux et que l'immeuble ne respectait pas les normes de sécurité en vigueur. En conséquence, une ordonnance de suspension des travaux a été émise, mais M. Dupont a continué à travailler malgré cette injonction.

En janvier 2023, l'agence de réglementation de la construction a saisi le Tribunal cantonal de Genève, demandant une amende pour violation des lois locales et régionales. M. Dupont a fait appel de cette décision devant le Tribunal fédéral, réclamant que les travaux soient autorisés rétroactivement et que les sanctions soient",0
"Faits: **Faits :**

La personne physique M. Dubois, résidant à Genève, est propriétaire d'une société anonyme active dans le domaine de la rénovation de bâtiments anciens, appelée « Bâtiment Traditions ». En 2021, M. Dubois a été informé par les autorités locales que son entreprise devait obtenir une autorisation pour les travaux de rénovation de l'église historique de Saint-Jean, située dans le centre-ville de Genève. Cette église est classée au patrimoine suisse en raison de son importance historique et architecturale.

Plutôt que de suivre les procédures réglementaires prévues par la loi sur la protection des monuments historiques (LPHM), M. Dubois a décidé, pour des raisons économiques, de commencer les travaux sans obtenir l'autorisation requise. Il a également engagé des sous-traitants non agréés pour effectuer des travaux sur des éléments historiques sensibles de l'église, tels que les vitraux et les sculptures en bois.

Les travaux ont duré plusieurs mois, pendant lesquels M. Dubois a reçu plusieurs avis de la part des autorités pour qu'il suspende ses activités jusqu'à ce qu'il obtienne les autorisations nécessaires et respecte les normes de conservation imparties. M. Dubois a ignoré ces mises en garde et a continué les travaux.

En 2022, la commission de surveillance des monuments historiques a découvert les violations et a lancé une enquête. M. Dubois a été inculpé pour avoir violé plusieurs articles de la LP",0
"Faits: Faits :

La plaignante, Madame Marie Dubois, âgée de 52 ans, réside à Genève depuis plus de 20 ans. Elle a loué un appartement de trois pièces au propriétaire Monsieur Jean Lefèvre, basé à Lausanne, pour une durée indéterminée le 1er avril 2010. Le contrat de location stipule que le loyer mensuel est de 2 500 CHF et qu'il est dû le premier de chaque mois.

En 2017, Madame Dubois a constaté que la chaudière de l'appartement ne fonctionnait plus correctement, ce qui a conduit à des factures de chauffage excessives en hiver. Elle a informé Monsieur Lefèvre de la situation par écrit, en lui donnant un délai de trois mois pour effectuer les réparations nécessaires. Le propriétaire a promis de résoudre le problème, mais aucune action n'a été entreprise dans le délai imparti.

En 2019, la situation s'est aggravée et Madame Dubois a fait appel à un inspecteur immobilier qui a confirmé que la chaudière était obsolète et nécessitait un remplacement immédiat. L'inspecteur a estimé que le remplacement coûterait environ 5 000 CHF.

Malgré plusieurs rappels écrits et verbaux, Monsieur Lefèvre n'a pas pris de mesures pour réparer la chaudière. En décembre 2021, Madame Dubois a",1
"Faits: Faits :

M. Jean Dubois, âgé de 45 ans, réside à Genève et est propriétaire d'une maison de famille située dans le village de Copetette, près de Monthey. Le 1er juin 2021, il a décédé après une maladie longue et invalidante. Il laisse derrière lui une veuve, Maddie Dubois, ainsi que trois enfants : Marie, Paul et Sophie, âgés respectivement de 18, 20 et 22 ans.

Le 5 juin 2021, M. et Mme Dubois avaient déposé une demande de préparation d'obsèques auprès de la société Funérailles Générale SA, basée à Vevey. Suite à son décès, sa veuve et ses enfants souhaitent honorer sa mémoire en organisant une cérémonie funéraire conforme à ses dernières volontés. Cependant, la société Funérailles Générale SA a proposé une liste de services et de tarifs qui diffèrent des conditions convenues à l'origine. Les frais proposés dépassent largement les sommes initialement discutées et acceptées par la famille.

Le 15 juin 2021, Mme Dubois et ses enfants ont reçu la facture finale de la société Funérailles Générale SA, montant à CHF 25'000. M. Dubois, à titre de pré-paiement, avait déjà versé un acompte de CHF 5'000. La",1
"Faits: Faits :

Madame Stéphanie Dupont, une ressortissante française résidant à Genève, a été embauchée par la société SuisseTech SA en septembre 2021 pour occuper le poste de Directrice des Ressources Humaines. Le contrat de travail stipulait un préavis de trois mois en cas de résiliation. En mars 2024, Madame Dupont a décidé de démissionner sans donner le préavis requis, prétendant avoir trouvé un emploi comportant une rémunération plus avantageuse. Elle a informé son employeur de sa décision par email le 3 mars 2024, sans fournir de motif ni de préavis.

 Suite à cette résiliation de contrat non conforme, la société SuisseTech SA a introduit une action en justice contre Madame Dupont, demandant le paiement des indemnités de préavis non honorées, soit un montant brut de 60 000 CHF.

Madame Dupont a, de son côté, allégué qu'elle avait déjà informé verbalement son employeur de son intention de quitter la société deux mois avant la date de départ, ce que SuisseTech SA nie formellement. Elle soutient également qu'elle avait une clause de non-concurrence qui limitait ses possibilités d'emploi, ce que la société conteste.

 Madame Dupont a été condamnée au paiement des indemnités de préavis par le tribunal cantonal de Genève, mais elle a fait appel devant le Tribunal",0
"Faits: **Faits :**

La société ABC SA, spécialisée dans la fabrication et la vente de produits cosmétiques biologiques, a engagé une action en justice devant le Tribunal fédéral suisse contre la Confédération helvétique. La société ABC SA conteste une décision de l'Autorité fédérale de surveillance des denrées alimentaires et des affaires vétérinaires (FSVO) qui lui impose une amende de 50 000 CHF pour violation de plusieurs lois et règlements en vigueur en matière de publicité et de labélisation de produits cosmétiques.

ABC SA a lancé sur le marché suisse une nouvelle gamme de crèmes Hydra Bio, prétendument certifiées ""100% naturelles"" et ""bio"". La FSVO a mené une enquête après réception de plusieurs plaintes de consommateurs concernant des allégations trompeuses sur les étiquettes des produits. L'enquête a révélé que les produits contenaient des agents de conservation synthétiques et des fragrances artificielles, en contradiction avec les normes Suisse et les certifications ""bio"" délivrées par des tiers.

De plus, les tests effectués par l'Autorité ont démontré que les ingrédients revendiqués ""naturels"" n'étaient pas présents en quantités suffisantes pour justifier l'utilisation de ce terme. Bien que la FSVO ait accordé à ABC SA une période de transition pour se conformer aux réglementations, la société n'a pas pris les mesures nécessaires",0
"Faits: ```
Faits :

Les parties à l'affaire sont M. Robert Koch, domicilié à Zurich, et la société Anker AG, une entreprise spécialisée dans la fabrication de meubles basée à Winterthour.

Le 1er janvier 2022, M. Koch a souscrit un contrat de vente avec Anker AG pour l'achat de 100 chaises de bureau. Le contrat stipulait que les chaises devaient être livrées dans un délai de 30 jours à partir de la date de la commande. Le prix total de la commande était de 25 000 CHF, payable à réception des marchandises. M. Koch a versé un acompte de 5 000 CHF lors de la signature du contrat.

Le 31 janvier 2022, Anker AG a informé M. Koch que la livraison des chaises serait retardée en raison de problèmes de production. Le retard initial de 1 semaine a progressivement augmenté, et le 15 mars 2022, Anker AG a finalement informé M. Koch que les chaises ne pourraient pas être livrées avant le 30 avril 2022. M. Koch a exprimé sa frustration et a menacé de poursuivre en justice. En réaction, Anker AG a proposé de reporter la date de livraison au 15 avril 202",0
"Faits: Faits :

L'affaire concerne une société suisse nommée GreenTech SA, spécialisée dans la production et la vente de panneaux solaires. GreenTech SA a été agréée pour exploiter une usine de fabrication de panneaux solaires à Genève dans les années 2010, conformément aux lois et règlements en vigueur. La société a mis en place une chaîne de production moderne et respectait initialement les normes de l'environnement et de sécurité en vigueur.

Cependant, en 2022, des inspections régulières effectuées par l'Office fédéral de l'environnement (OFEV) ont révélé plusieurs violations des réglementations environnementales et de sécurité. En particulier, l'usine de GreenTech SA a été trouvée en infraction pour :

1. **Déchets toxiques** : GreenTech SA n'avait pas correctement traité et éliminé des déchets toxiques générés par la production des panneaux solaires. Les déchets, notamment des produits chimiques et des métaux lourds, ont été identifiés à proximité de zones résidentielles, ce qui représente un danger potentiel pour la santé publique.

2. **Émissions polluantes** : L'usine a dépassé les limites autorisées pour les émissions de particules fines et de gaz à effet de serre. Des mesures de surveillance environnementales ont montré des niveaux dépassant de manière significative les normes établies par l'OFEV.

3. **Conditions de travail** : Des audits de sécurité ont révélé que GreenTech",0
"Faits: **Faits :**

Madame Marie Dupont, de nationalité suisse, réside à Genève. Elle est propriétaire d'un appartement situé au 12, rue de la Paix, à Genève. Le 1er janvier 2020, elle a sous-loué cet appartement à Monsieur Jean Lefèvre, également de nationalité suisse, résidant à Lausanne. Le contrat de sous-location stipulait que Monsieur Lefèvre allait occuper les lieux pour une période de deux ans, avec une option de renouvellement. Le loyer mensuel convenu était de 2 500 francs suisses.

À partir de juin 2022, Monsieur Lefèvre a commencé à retarder le paiement de son loyer. En septembre 2022, Madame Dupont a envoyé plusieurs rappels par courrier électronique et recommandé, mais les paiements restaient en souffrance. En octobre 2022, Madame Dupont a cessé de recevoir l'ensemble des paiements de loyer, cumulant un arriéré de 6 000 francs suisses.

Le 15 octobre 2022, Madame Dupont a engagé une procédure d'expulsion pour défaut de paiement du loyer. Le juge du Tribunal cantonal a reçu les documents le 18 octobre 2022. Madame Dupont a demandé l'expulsion immédiate de Monsieur Lefèvre et la restitution des lieux. Le",1
"Faits: **Faits :**

Madame Zara Leutenegger, une ressortissante suisse de 45 ans, résidant à Zurich, a engagé une procédure devant le Tribunal fédéral suisse contre la Commune de Zug. Madame Leutenegger est propriétaire d'une villa située à Zug, qu'elle loue à des touristes pendant les périodes de vacances sans disposer de l'autorisation requise.

Madame Leutenegger loue sa villa à des touristes depuis 2020, générant ainsi des revenus substantiels. En 2022, la Commune de Zug a découvert cette activité illégale lors d'une inspection deroutine. Selon la législation cantonale de Zug, toute location de courte durée (moins de 90 jours) doit être déclarée et autorisée par la Commune.

Malgré plusieurs mises en garde, Madame Leutenegger a continué à louer sa villa sans obtenir l'autorisation nécessaire. En 2023, la Commune de Zug a enregistré des plaintes de voisins concernant le bruit et la surpopulation temporaire dans la région, ce qui a conduit à une enquête approfondie.

La Commune de Zug a alors décerné une amende à Madame Leutenegger pour non-conformité avec les réglementations locales sur la location de courte durée. De plus, la Commune a ordonné la cessation immédiate de cette activité jusqu'à ce que l'autorisation soit obtenue.

Madame Leutenegger a contest",0
"Faits: Faits :

Madame Marie Durand réside à Genève, en Suisse, et a été fondée de pouvoir pour gérer les biens de sa mère, Madame Claire Dupont, âgée de 75 ans et vivant dans un établissement de soins prolongés à Lausanne. Monsieur Jean Petit, un employé de l'établissement, a été engagé pour s'occuper de Madame Dupont depuis plus de cinq ans. Madame Durand a constaté, il y a six mois, que plusieurs objets de valeur appartenant à sa mère avaient disparu, notamment des bijoux, des tableaux et des objets d'art de grande valeur sentimentale. Madame Durand a signalé ces disparitions à la direction de l'établissement, mais aucune action n'a été entreprise pour retrouver les objets ou pour enquêter sur ces disparitions.

Madame Durand a découvert récemment que Monsieur Jean Petit était en fait le nom d'emprunt de Jean Paul Petit, qui a été condamné par le casier judiciaire pour une série de vols comparables dans d'autres établissements de soins il y a dix ans. Madame Dupont n'avait pas été informée de ce passé criminel avant l'embauche de Monsieur Petit. Madame Durand a alors contacté les autorités compétentes pour poursuivre une plainte pénale contre Jean Paul Petit pour les vols présumés et contre l'établissement pour négligence.

En septembre 2023, Madame Durand a déposé une demande devant le Tribunal fédéral suisse, affirmant que les juges cantonaux ont commis une erreur de droit en",1
"Faits: **Faits :**

La société XYZ Technologies, basée à Zurich, est une entreprise spécialisée dans le développement de logiciels financiers. En 2022, la société a lancé un nouveau produit logiciel destiné à optimiser les transactions sur les marchés financiers. Ce logiciel, appelé ""OptiTrade"", a été conçu pour analyser les données de marché en temps réel et proposer des transactions automatiques basées sur des algorithmes complexes.

En mars 2023, la Finma (Autorité fédérale de surveillance des marchés financiers) a décidé de mener une enquête après avoir receu des plaintes de plusieurs clients de XYZ Technologies. Les plaintes indiquaient que le logiciel OptiTrade avait causé des pertes financières significatives en raison de décisions de trading erronées. L'enquête de la Finma a révélé plusieurs violations graves des règlements suisse sur les services financiers.

Premièrement, XYZ Technologies n'avait pas obtenu les autorisations nécessaires de la Finma pour commercialiser et utiliser OptiTrade. Selon l'Article 20 de la loi fédérale sur les banques et les assurances, toute activité financière doit être préalablement approuvée par la Finma. XYZ Technologies n'a ni sollicité ni obtenu cette approbation avant de lancer OptiTrade.

Deuxièmement, le logiciel OptiTrade n'était pas conforme aux exigences de transparence et de protection des données prévues par la loi fédérale sur",0
"Faits: Facteurs :
La société Beta SA, basée à Zurich, est une entreprise spécialisée dans la production de composants électroniques. En 2021, elle a conclu un contrat de fourniture avec la société Gamma Inc., basée à New York, pour la fourniture de 10 000 capteurs de pression. Le contrat stipulait que les capteurs devaient être livrés avant le 31 décembre 2021, et que des pénalités seraient appliquées en cas de retard.

Beta SA a débuté la production des capteurs en mai 2021 et a informé Gamma Inc. que la livraison aurait lieu le 25 décembre 2021. Cependant, en novembre 2021, Gamma Inc. a soudainement annulé la commande sans motif valable, évaluée à un montant total de CHF 500 000.

Beta SA a immédiatement tenté de vendre les capteurs ailleurs, mais en raison du délai très restreint et de la spécificité des produits, ils ont pu vendre seulement 5 000 capteurs à un tiers au prix réduit de CHF 250 000.

Beta SA a également engagé des frais juridiques et de négociation avec le tiers acheteur, totalisant CHF 10 000. Beta SA réclame donc à Gamma Inc. un dédommagement pour",1
"Faits: Faits :

Le 1er janvier 2022, M. Jean Dupont, résident à Genève, a engagé une procédure en justice à l'encontre de la Société Immobilière Suisse (SIS), une entreprise basée à Zurich, pour violation de ses droits en tant que locataire. M. Dupont a effectivement signé un bail de location pour un appartement situé au 123 Rue de la Paix, à Genève, le 1er mai 2021. Le contrat stipulait une durée de location de trois ans, avec un loyer mensuel de CHF 2 500 et une condition de résiliation anticipée en cas de vente de l'appartement par la SIS.

Le 1er novembre 2022, M. Dupont a été informé par lettre recommandée que la SIS vendait l'appartement et que son bail serait résilié avec effet au 31 décembre 2022. La lettre mentionnait également qu'il pouvait rester dans l'appartement jusqu'au 31 décembre 2022, mais qu'il devait libérer les lieux sans indemnité le 1er janvier 2023. M. Dupont a immédiatement contesté cette résiliation anticipée, arguant qu'il a signé un contrat de location valide pour une durée de trois ans et qu'il n'a jamais donné son consentement écrit pour une résiliation anticipée",1
"Faits: Faits :

La société Alpha SA, basée à Zurich, est une entreprise spécialisée dans la production et la vente de produits électroniques. En 2022, Alpha SA a décidé de lancer une nouvelle gamme de smartphones sur le marché suisse. Pour promouvoir ce nouveau produit, Alpha SA a fait appel à l'agence de marketing Beta AG. Les parties ont signé un contrat de prestation de services le 1er janvier 2022, stipulant que toutes les publicités et communications seraient conformes aux lois et règlements en vigueur en Suisse, y compris les dispositions du Code des obligations suisse (CO) et les régulations de l'Autorité suisse de la concurrence (ComCo).

Au cours des trois mois suivants, Beta AG a créé une série de campagnes publicitaires pour Alpha SA. Ces campagnes incluaient des annonces en ligne, des spots télévisés et des affiches dans les stations de métro. Toutes les publicités mettaient en avant des caractéristiques techniques exagérées du nouveau smartphone, affirmant qu'il disposait d'une autonomie de batterie ""inégalée"" et d'une connexion Internet ""extrêmement rapide"". Beta AG a également mentionné que le smartphone était ""le plus vendu en Suisse depuis sa sortie"".

Fin mars 2022, deux consommateurs, Monsieur et Madame Dupont, ont porté plainte auprès de l'Autorité suisse de la concurrence (ComCo) et du Tribunal fédéral suisse. Ils allé",0
"Faits: Faits :

L'affaire porte sur un litige entre deux partiprants : Monsieur Marco Rossi, domicilié à Lausanne, et l'entreprise Immobilia SA, établie à Genève. Marco Rossi est un retraité qui a acquis un appartement en copropriété يقع à Genève en 2015. En 2019, il a engagé des travaux de rénovation pour améliorer l'isolation thermique de son appartement, en investissant une somme totale de 25'000 CHF (francs suisses). Ces travaux ont été réalisés avec l'accord préalable du syndic de copropriété, Madame Claire Dubois.

En 2020, la Fédération Française des Coopératives (FFFCO) a initié un projet de rénovation énergétique pour le bâtiment entier, visant à moderniser le système de chauffage et à installer des panneaux solaires. Marco Rossi a été informé de ce projet et, bien qu'il ait initialement approuvé l'idée, il a ensuite pris conscience des coûts élevés prévus, dépassant 100'000 CHF pour l'ensemble de la copropriété.

Marco Rossi a alors contesté cette décision devant l'assemblée générale de copropriétaires, faisant valoir que les travaux prévoient des modifications substantielles qui affecteront non seulement la structure de l'immeuble, mais aussi l'esthétique extérieure, ce qui, selon lui, réduirait la valeur",1
"Faits: Faits :

Marie Dupont, résidente à Genève, a acheté une maison ancienne en extérieur de la ville de Zurich en 2016. Elle a engagé André Lefèvre, un entrepreneur local, pour effectuer des travaux de rénovation et de mise aux normes. Le contrat stipulait que M. Lefèvre devait respecter les normes de construction suisses et obtenir toutes les autorisations nécessaires avant le début des travaux.

En 2017, M. Lefèvre a commencé les travaux sans obtenir les autorisations requises auprès des autorités locales, contravenant ainsi à l'article 98 de la loi cantonale sur la construction en vigueur à Zurich. Les travaux ont duré six mois et ont été réalisés principalement durant la période estivale, ce qui a causé une nuisance sonore significative pour les voisins, notamment M. et Mme Keller, qui ont régulièrement protesté contre le bruit excessif. Les Kläser ont déposé plusieurs plaintes auprès de la commune, mais aucune mesure n'a été prise.

Marie Dupont a ensuite embauché un second entrepreneur, Pierre Martin, en 2018, pour terminer les travaux non terminés par M. Lefèvre. Des inspections ultérieures ont révélé plusieurs violations des normes de construction, notamment des imperfections dans l'isolation thermique et une inadaptation des systèmes électriques, ce qui constitue une violation des articles 64 et 65 du Code des obligations suisses.

En 2",0
"Faits: Faits :

Madame Nathalie Dubuis, résidant à Genève, est une employée de l'entreprise XYZ S.A. basée à Zurich. Elle a été embauchée en 2015 en tant que développeuse de logiciels et a rapidement obtenu la promotion de chef d'équipe en 2018 en raison de ses performances exceptionnelles.

En 2020, Monsieur Jacques Martin, directeur de l'entreprise, a annoncé une réduction de personnel due à une réorganisation interne. Madame Dubuis a été licenciée en avril 2020, suite à une décision unilatérale de l'entreprise, car son poste était désormais considéré comme redondant en raison de la fusion de deux départements. Madame Dubuis a reçu une indemnité de licenciement conformément à son contrat de travail et au droit suisse, mais n'a pas reçu de préavis de licenciement.

Une procédure de conciliation a été tentée, mais elle n'a pas abouti. Madame Dubuis a ensuite engagé une procédure de justice de paix et, après que cette dernière a été enregistrée, elle a saisi directement le Tribunal fédéral pour contester son licenciement, arguant que le licenciement est abusif et que l'indemnité reçue n'est pas suffisante.

Madame Dubuis soutient que son licenciement est injustifié et qu'elle a été discriminée en raison de son sexe. Elle affirme également que l'entreprise n'a pas respecté les procéd",1
